85	5	2	
68	5	10	
3	76	60	
53	36	84	
31	94	39	
40	16	31	
54	10	13	
89	73	22	
25	63	91	
33	83	89	
53	57	91	
91	9	12	
13	28	96	
90	65	54	
30	8	52	
27	72	99	
26	33	52	
42	85	63	
41	50	51	
64	42	36	
69	85	44	
60	58	59	
20	89	39	
63	72	56	
84	32	6	
11	72	71	
63	67	27	
48	77	61	
58	12	56	
91	77	67	
76	59	16	
30	32	54	
71	35	52	
39	27	72	
20	61	58	
37	28	75	
24	53	88	
32	28	57	
97	56	18	
85	99	10	
35	15	11	
70	20	78	
44	34	77	
9	73	86	
33	86	10	
46	46	6	
88	90	50	
93	20	69	
61	10	96	
33	39	73	
9	26	39	
2	61	81	
65	55	73	
93	5	82	
95	3	25	
29	25	19	
17	7	41	
3	31	8	
30	39	17	
56	62	46	
32	40	2	
16	90	38	
19	61	24	
93	9	47	
46	50	77	
12	27	26	
41	80	35	
44	29	6	
68	5	74	
89	65	19	
54	65	68	
67	39	32	
70	45	56	
89	11	19	
66	99	49	
69	52	27	
91	80	67	
52	83	28	
14	47	43	
5	53	68	
40	23	97	
16	53	6	
54	89	47	
85	82	76	
95	93	95	
90	22	59	
20	95	90	
76	6	68	
37	81	61	
11	13	67	
2	64	55	
31	79	94	
74	60	5	
21	21	63	
7	56	21	
44	93	48	
44	67	61	
56	46	73	
90	11	26	
50	61	8	
47	75	1	
81	37	73	
40	20	91	
29	60	97	
50	79	88	
60	35	51	
94	80	52	
79	67	15	
16	75	91	
10	42	90	
80	8	55	
86	30	58	
43	72	43	
52	3	65	
17	16	53	
41	69	69	
67	75	16	
39	65	13	
93	46	49	
23	6	49	
24	18	64	
74	35	84	
38	67	77	
83	29	51	
16	5	66	
72	44	85	
89	69	35	
31	31	53	
91	15	28	
27	39	16	
42	67	16	
99	98	26	
81	51	92	
54	18	27	
38	98	29	
5	26	66	
47	39	9	
70	89	27	
89	89	36	
71	84	36	
19	23	63	
33	80	27	
17	28	67	
97	16	65	
82	77	86	
56	50	8	
22	17	87	
26	50	71	
75	20	76	
36	69	38	
97	11	94	
15	14	3	
85	99	99	
96	7	90	
91	57	46	
87	53	1	
87	62	96	
66	15	84	
26	51	99	
5	15	70	
8	81	14	
71	58	24	
58	56	66	
95	42	23	
27	17	95	
53	49	86	
6	37	68	
20	54	61	
64	31	69	
57	7	23	
15	74	65	
22	81	73	
57	87	51	
21	32	87	
99	23	9	
82	22	18	
28	18	18	
84	37	49	
40	5	22	
5	53	46	
17	37	91	
17	44	62	
12	91	37	
67	69	14	
26	3	14	
10	59	82	
72	96	59	
71	53	43	
22	97	52	
75	64	84	
64	59	16	
87	95	14	
63	9	67	
19	32	53	
29	82	54	
34	95	31	
44	84	19	
6	29	25	
79	89	39	
49	96	59	
23	5	15	
77	95	66	
31	7	21	
22	16	27	
100	40	6	
50	36	38	
5	34	99	
16	25	57	
51	92	35	
97	68	76	
63	60	82	
36	50	2	
80	17	11	
17	48	71	
89	85	23	
80	100	26	
81	26	93	
51	6	71	
49	13	56	
55	51	41	
45	19	93	
11	61	61	
16	84	78	
53	44	35	
40	47	47	
64	80	34	
4	61	44	
9	79	99	
88	9	28	
77	21	64	
73	64	6	
65	47	32	
66	80	3	
82	65	57	
29	67	34	
9	6	80	
34	21	8	
8	62	84	
31	60	33	
88	37	46	
57	29	57	
43	32	82	
64	70	34	
85	97	44	
57	93	83	
66	10	27	
50	26	75	
30	59	7	
43	64	57	
28	81	43	
20	56	25	
60	1	56	
37	19	12	
90	92	44	
79	91	9	
2	52	95	
95	35	47	
44	26	24	
14	45	18	
95	36	26	
79	19	77	
58	84	71	
39	60	74	
68	20	12	
65	36	64	
69	59	56	
82	92	29	
70	88	96	
31	72	43	
99	83	34	
97	2	73	
90	85	1	
91	71	57	
64	79	7	
39	31	88	
43	82	40	
82	1	61	
82	53	44	
62	12	37	
1	81	21	
87	57	64	
80	46	56	
91	21	61	
68	45	95	
21	38	97	
88	35	7	
27	58	10	
63	55	100	
87	61	9	
34	54	79	
64	34	90	
24	76	5	
50	75	99	
97	3	54	
59	49	2	
21	78	30	
82	85	20	
85	3	82	
6	48	94	
21	48	54	
65	3	32	
75	55	23	
91	39	37	
45	65	70	
28	21	13	
46	19	87	
3	26	42	
22	37	21	
69	9	37	
11	31	100	
17	82	66	
8	62	3	
83	25	51	
84	83	94	
90	72	89	
5	29	95	
61	56	67	
44	2	60	
98	88	20	
40	28	72	
33	94	30	
63	13	26	
5	68	37	
80	29	43	
8	85	21	
14	82	82	
4	50	22	
97	94	16	
7	40	10	
95	100	64	
64	72	89	
26	64	34	
34	18	77	
60	18	94	
9	16	44	
90	6	89	
78	31	78	
77	8	9	
44	53	5	
18	90	23	
9	36	28	
75	42	58	
99	62	97	
68	83	43	
21	69	31	
63	96	98	
46	93	33	
30	99	75	
45	68	90	
92	47	78	
38	6	92	
20	96	20	
5	85	42	
82	10	26	
94	86	95	
31	10	92	
90	65	4	
45	60	13	
18	36	3	
15	39	96	
41	24	22	
98	27	9	
5	48	57	
62	15	24	
21	78	78	
33	31	41	
87	60	47	
97	72	74	
87	29	56	
32	44	54	
79	91	13	
43	85	58	
47	71	17	
99	47	38	
4	20	34	
40	68	4	
66	80	58	
13	99	20	
86	79	25	
91	69	23	
2	84	71	
46	12	21	
53	91	80	
100	94	72	
18	1	38	
8	97	71	
86	82	95	
38	15	17	
70	34	91	
81	75	37	
77	97	96	
45	62	56	
92	24	24	
3	82	70	
80	40	19	
39	80	37	
94	35	50	
68	67	92	
69	99	25	
93	66	4	
44	44	44	
47	45	13	
100	55	69	
62	39	3	
6	85	49	
11	6	24	
96	92	9	
37	48	81	
30	37	61	
19	42	96	
7	8	1	
80	5	48	
99	45	18	
24	14	53	
57	80	94	
8	83	72	
30	84	24	
68	55	24	
90	78	59	
99	23	5	
62	80	39	
36	85	65	
81	48	57	
93	10	58	
80	94	48	
17	15	79	
98	12	11	
67	85	89	
2	29	22	
15	86	57	
83	66	86	
27	20	33	
5	90	8	
55	38	35	
38	2	34	
29	86	46	
74	79	44	
15	90	97	
3	11	95	
43	79	71	
68	94	41	
16	24	89	
9	2	12	
69	6	21	
20	42	86	
52	13	54	
84	71	5	
95	83	28	
35	18	29	
14	18	58	
82	27	5	
20	20	81	
90	1	67	
52	83	9	
42	46	2	
63	68	80	
9	41	98	
40	62	32	
50	8	57	
65	17	39	
68	55	89	
51	24	89	
33	24	34	
91	92	39	
85	21	89	
59	52	92	
66	21	28	
98	87	42	
19	69	17	
31	44	36	
85	12	63	
45	51	39	
98	83	96	
37	25	8	
19	74	71	
43	23	78	
74	89	3	
83	1	21	
57	43	26	
22	1	92	
2	49	70	
7	48	17	
33	2	14	
64	41	4	
32	47	68	
87	85	93	
80	53	100	
60	48	80	
86	62	82	
1	81	96	
40	68	96	
41	35	55	
24	46	80	
80	69	33	
23	45	90	
60	47	67	
50	96	16	
71	74	88	
11	10	95	
96	75	15	
98	86	41	
11	81	88	
58	32	29	
44	29	95	
82	46	100	
73	30	40	
5	53	74	
52	38	12	
40	30	62	
38	9	57	
95	17	95	
81	89	52	
10	46	29	
50	1	24	
15	53	70	
91	22	14	
34	59	49	
39	42	1	
71	5	78	
84	57	11	
12	63	80	
31	26	12	
78	60	30	
43	21	26	
42	61	35	
78	88	100	
74	26	52	
71	47	86	
14	95	47	
36	52	74	
10	14	67	
23	36	86	
42	95	43	
86	70	43	
86	54	54	
16	87	72	
1	72	7	
56	50	18	
96	9	53	
70	90	75	
38	87	99	
91	6	73	
48	40	82	
35	32	68	
9	18	51	
100	76	96	
41	9	8	
17	87	88	
19	12	47	
65	39	70	
71	17	40	
55	7	69	
19	94	40	
63	4	7	
66	27	33	
40	14	7	
55	54	65	
1	42	74	
28	14	15	
56	72	6	
37	62	47	
73	14	71	
38	77	7	
20	59	82	
43	52	87	
74	74	80	
69	23	73	
92	81	14	
79	86	79	
11	53	90	
88	91	55	
72	86	30	
84	58	89	
3	72	63	
19	69	99	
65	14	51	
41	28	93	
80	72	73	
59	86	26	
66	28	57	
47	95	45	
69	12	2	
20	69	78	
56	83	42	
86	97	54	
16	71	27	
60	79	90	
14	62	2	
74	86	98	
53	19	7	
18	2	40	
54	98	64	
89	54	25	
3	41	38	
48	7	40	
85	33	87	
13	44	23	
69	12	4	
15	74	38	
61	62	97	
39	39	14	
77	84	28	
96	75	53	
18	40	1	
75	19	33	
45	75	31	
100	63	76	
27	34	51	
79	8	29	
66	44	98	
24	4	50	
79	73	6	
15	36	28	
39	1	39	
18	5	57	
16	53	94	
87	22	62	
54	24	65	
81	34	72	
95	48	92	
99	80	75	
94	87	79	
92	5	65	
46	7	60	
29	49	99	
89	39	32	
16	80	62	
96	92	14	
61	64	44	
93	23	81	
4	15	81	
23	75	92	
42	7	54	
95	94	95	
64	33	75	
100	23	72	
6	100	2	
15	59	3	
6	30	51	
60	88	78	
79	18	41	
27	29	44	
57	2	96	
43	10	34	
26	30	60	
11	34	96	
70	18	88	
59	44	36	
32	24	40	
94	10	52	
88	38	69	
10	66	41	
23	62	64	
56	65	2	
71	32	33	
52	18	97	
100	65	39	
20	75	61	
85	71	41	
59	90	10	
98	16	5	
88	80	80	
16	95	43	
74	100	41	
24	6	58	
20	59	44	
2	33	77	
7	43	100	
69	11	77	
32	31	4	
27	91	23	
25	41	33	
9	14	39	
39	33	74	
61	10	2	
57	87	98	
92	66	56	
17	74	9	
6	4	19	
28	52	58	
86	7	16	
27	49	18	
42	29	47	
55	7	99	
85	89	40	
74	30	53	
5	66	88	
63	29	61	
7	5	72	
95	70	28	
51	46	93	
56	93	52	
64	63	39	
7	15	66	
32	9	83	
89	83	23	
21	40	97	
4	67	78	
31	42	83	
33	56	57	
89	84	53	
39	32	99	
14	81	13	
65	33	32	
20	61	65	
48	19	90	
53	74	55	
15	16	49	
45	88	17	
84	18	47	
79	2	87	
64	26	79	
20	56	63	
38	22	88	
67	36	99	
46	55	100	
57	84	31	
10	34	30	
76	63	71	
76	84	19	
14	37	77	
70	94	42	
27	83	53	
42	67	19	
4	94	41	
7	15	66	
82	82	89	
84	7	37	
21	30	49	
48	83	94	
74	50	4	
28	38	42	
72	20	27	
98	46	47	
91	36	43	
70	67	80	
17	81	50	
72	67	18	
100	36	22	
40	61	75	
98	59	86	
98	2	68	
37	100	7	
18	22	2	
8	21	23	
42	68	13	
18	87	1	
91	62	24	
40	32	70	
26	89	47	
26	76	64	
78	64	66	
36	17	40	
90	22	23	
25	36	78	
29	34	96	
57	45	57	
30	98	84	
63	73	22	
93	98	85	
23	30	89	
63	82	76	
80	27	89	
83	37	87	
16	71	6	
59	65	88	
58	5	75	
1	76	31	
12	36	29	
31	98	2	
87	66	88	
77	30	81	
50	28	75	
61	90	78	
9	67	91	
83	99	60	
40	40	17	
15	91	90	
55	14	80	
95	60	22	
76	49	81	
36	95	51	
48	100	78	
70	100	8	
39	49	43	
78	38	14	
12	47	32	
62	64	57	
79	23	79	
96	18	56	
64	14	21	
42	68	53	
24	6	13	
70	72	43	
12	31	6	
34	49	8	
17	37	95	
87	44	90	
11	56	17	
25	31	21	
17	13	28	
20	79	11	
89	6	20	
88	91	54	
97	83	69	
47	58	43	
77	74	52	
71	30	54	
97	48	77	
58	87	3	
39	49	62	
68	41	22	
99	59	39	
74	11	35	
67	24	42	
28	93	15	
37	74	64	
83	6	44	
16	37	3	
43	96	49	
91	9	52	
35	88	15	
55	2	34	
7	62	58	
36	73	65	
96	21	32	
12	84	47	
89	18	78	
89	13	70	
27	29	5	
42	91	31	
56	73	76	
35	8	46	
87	34	65	
55	6	48	
59	52	50	
48	47	76	
62	81	29	
6	69	32	
97	90	66	
27	41	12	
78	29	15	
58	80	21	
92	65	17	
81	89	1	
9	78	9	
85	23	10	
96	71	84	
99	6	14	
16	95	93	
78	14	6	
94	77	21	
75	91	83	
62	63	95	
29	72	61	
89	24	92	
67	31	52	
21	38	83	
76	51	4	
8	4	17	
98	40	10	
97	66	13	
87	29	67	
7	85	23	
84	17	18	
64	80	20	
56	15	74	
1	65	42	
26	45	91	
27	16	43	
73	57	33	
7	80	45	
90	27	52	
64	68	23	
95	34	98	
22	4	50	
4	83	46	
73	40	74	
64	45	45	
21	5	60	
56	99	85	
45	52	56	
54	34	82	
18	17	36	
65	80	17	
61	89	94	
27	97	67	
80	69	15	
21	60	48	
10	38	19	
69	81	96	
92	35	64	
24	6	19	
58	67	23	
78	27	52	
49	96	58	
22	52	18	
81	31	19	
17	1	99	
17	39	45	
39	80	79	
18	59	78	
92	70	35	
22	59	11	
1	22	71	
3	88	75	
79	89	44	
94	70	30	
70	27	75	
30	49	67	
59	47	59	
40	55	17	
62	44	88	
43	90	22	
27	41	63	
95	67	7	
57	77	58	
59	72	30	
35	52	19	
72	85	67	
25	28	40	
46	38	74	
78	12	4	
88	67	39	
73	54	30	
74	82	78	
43	83	90	
84	65	52	
98	50	41	
15	77	23	
78	28	23	
30	68	56	
75	90	79	
47	22	96	
29	2	100	
17	84	48	
97	34	47	
100	37	82	
5	48	17	
96	27	96	
42	83	79	
16	92	75	
73	20	72	
72	27	100	
11	29	49	
73	36	39	
62	75	85	
81	87	72	
65	90	65	
58	57	49	
43	89	85	
64	82	64	
88	40	76	
2	64	13	
80	33	88	
59	40	95	
47	29	63	
12	77	14	
34	73	82	
13	97	55	
11	78	31	
44	66	75	
98	91	70	
41	49	14	
31	25	80	
94	52	98	
30	84	66	
74	39	63	
6	4	37	
61	12	5	
54	42	3	
5	52	56	
45	99	79	
7	87	58	
40	13	89	
78	54	88	
100	46	79	
44	17	42	
74	32	80	
44	88	58	
31	74	90	
92	88	31	
13	21	57	
93	9	70	
6	50	44	
65	94	55	
27	3	35	
11	83	91	
65	54	85	
6	82	47	
71	55	7	
31	100	9	
95	83	36	
67	76	24	
13	8	35	
23	82	36	
58	41	17	
55	22	69	
93	61	44	
66	71	10	
64	63	6	
45	4	100	
37	64	43	
59	11	83	
53	81	10	
38	48	72	
58	97	5	
10	58	39	
53	76	38	
7	80	84	
80	64	51	
41	64	2	
90	66	83	
18	53	98	
3	35	100	
67	100	4	
18	88	52	
4	79	34	
62	96	43	
35	58	51	
55	75	80	
19	91	13	
43	88	1	
68	60	95	
4	19	59	
25	85	10	
12	46	96	
57	72	61	
36	27	35	
86	44	20	
84	35	35	
60	40	20	
23	19	56	
89	17	50	
23	54	45	
56	41	80	
20	75	97	
7	80	93	
49	76	45	
4	55	84	
93	77	42	
42	90	13	
27	14	43	
50	86	91	
51	49	49	
17	35	19	
67	100	41	
33	15	64	
14	21	40	
70	72	14	
41	27	14	
8	30	32	
82	89	53	
46	20	48	
48	41	77	
45	24	37	
31	74	86	
21	80	69	
15	92	3	
17	69	29	
22	31	30	
26	74	75	
57	33	33	
57	91	68	
30	56	9	
84	88	36	
51	25	88	
63	66	95	
13	70	19	
8	42	65	
84	3	11	
75	68	43	
22	87	19	
74	9	4	
40	56	76	
77	42	94	
52	45	26	
15	35	63	
43	43	21	
44	57	100	
72	93	48	
11	4	97	
89	75	49	
52	47	37	
53	3	12	
17	35	57	
63	76	78	
81	82	43	
80	98	52	
92	14	4	
33	76	41	
73	47	13	
23	33	1	
13	76	70	
15	44	68	
9	16	84	
94	42	8	
19	76	46	
82	11	66	
64	23	73	
17	9	1	
55	32	81	
31	69	77	
11	78	83	
2	85	29	
58	8	50	
62	64	42	
77	100	66	
11	43	54	
53	9	9	
34	100	22	
91	95	90	
25	57	16	
64	67	77	
70	86	96	
77	54	83	
56	59	20	
22	26	34	
100	25	68	
25	70	69	
10	48	97	
73	5	67	
78	48	65	
44	92	84	
47	16	24	
77	93	17	
81	11	68	
55	34	6	
55	25	100	
16	13	51	
7	77	69	
75	70	46	
15	73	75	
10	88	84	
9	55	30	
98	64	61	
86	71	48	
91	15	47	
6	75	8	
90	100	99	
48	30	56	
43	25	88	
7	72	98	
72	13	16	
81	7	33	
8	33	86	
23	50	2	
94	77	17	
31	2	82	
58	98	21	
20	87	63	
25	18	39	
39	89	9	
40	83	12	
56	13	4	
54	6	95	
26	81	20	
32	14	37	
61	7	43	
92	97	71	
52	78	7	
86	68	88	
87	66	58	
84	32	1	
83	81	32	
66	27	66	
24	72	19	
10	3	58	
58	53	4	
52	83	82	
36	54	23	
12	82	86	
17	64	45	
72	66	58	
56	35	52	
84	61	19	
79	41	69	
39	50	97	
85	37	73	
94	33	40	
23	11	97	
34	27	9	
5	66	96	
72	11	9	
73	4	88	
6	16	45	
84	19	87	
8	75	17	
69	15	45	
28	43	81	
50	67	39	
76	74	47	
71	19	8	
86	15	1	
70	4	88	
72	22	14	
9	43	76	
91	40	39	
59	40	7	
80	55	80	
25	40	93	
65	47	84	
31	31	55	
12	82	86	
16	34	8	
26	86	83	
24	83	93	
30	74	11	
77	97	5	
18	3	18	
59	93	23	
84	15	19	
67	19	58	
88	5	82	
88	35	78	
51	71	43	
89	93	79	
82	6	27	
32	50	88	
92	21	22	
31	91	50	
18	32	48	
3	91	79	
38	21	66	
26	58	70	
35	88	41	
83	90	65	
93	22	41	
18	85	100	
17	69	75	
38	36	46	
79	95	12	
8	70	19	
3	19	61	
27	3	56	
28	80	52	
24	99	30	
28	39	49	
74	22	60	
100	14	96	
77	21	69	
92	55	73	
78	47	97	
81	37	18	
47	50	48	
97	27	60	
34	41	29	
38	70	12	
46	24	96	
52	55	89	
20	14	59	
72	50	67	
68	29	83	
42	56	36	
86	16	12	
43	9	36	
26	46	51	
78	63	29	
38	99	31	
45	18	15	
77	95	64	
36	96	6	
5	43	100	
36	43	6	
96	61	62	
85	48	56	
73	58	66	
34	40	15	
93	13	98	
53	62	14	
100	32	61	
39	61	46	
64	24	85	
18	63	45	
21	27	26	
30	29	10	
100	96	96	
60	6	80	
61	28	21	
28	23	70	
54	37	24	
25	38	20	
67	47	14	
55	32	99	
9	41	25	
100	53	64	
38	61	88	
15	99	53	
87	7	34	
38	30	73	
76	69	19	
63	52	76	
74	83	7	
4	70	73	
76	94	70	
3	44	90	
82	68	2	
36	76	38	
25	99	8	
69	30	23	
20	37	33	
71	42	56	
13	80	36	
74	32	69	
37	59	90	
75	78	55	
17	81	56	
20	73	6	
81	56	82	
3	66	16	
59	13	39	
46	35	39	
11	92	87	
17	12	68	
90	17	47	
97	89	39	
61	86	28	
8	45	17	
75	19	61	
93	74	1	
4	78	83	
19	75	92	
41	2	25	
67	86	47	
94	82	42	
41	35	26	
47	68	47	
15	77	88	
41	67	51	
43	18	70	
18	64	3	
41	22	89	
100	78	75	
100	77	73	
25	22	37	
59	55	5	
78	32	78	
92	52	99	
93	25	9	
81	51	74	
90	70	81	
93	87	6	
6	63	86	
92	97	48	
2	74	45	
86	27	92	
21	84	67	
26	11	82	
72	9	99	
6	48	77	
53	93	18	
70	71	47	
35	17	45	
90	61	51	
40	39	77	
69	18	84	
43	63	60	
43	55	43	
86	10	15	
57	31	92	
11	18	10	
66	75	53	
4	80	87	
90	13	100	
85	66	11	
53	29	40	
4	95	77	
27	9	41	
33	45	2	
84	37	100	
78	78	18	
59	21	19	
47	64	97	
58	16	5	
40	47	82	
73	2	6	
27	38	98	
3	25	61	
30	3	14	
10	81	52	
54	81	35	
18	100	50	
60	39	64	
6	13	21	
98	98	22	
46	33	17	
33	13	2	
70	78	32	
15	56	98	
49	33	91	
21	75	38	
9	58	97	
26	85	53	
94	80	35	
81	50	44	
21	93	21	
8	10	41	
82	7	97	
86	34	48	
69	38	27	
71	76	47	
75	1	59	
39	34	99	
49	9	5	
21	88	39	
9	27	45	
51	24	92	
10	5	79	
21	59	11	
1	90	79	
28	52	87	
93	14	58	
88	39	39	
35	63	22	
28	62	2	
52	93	46	
22	36	65	
51	29	44	
14	66	21	
100	64	50	
50	42	67	
97	34	10	
72	91	9	
58	37	13	
12	28	85	
3	78	84	
78	68	46	
20	19	71	
12	5	74	
19	11	60	
51	95	100	
63	63	93	
68	27	15	
30	17	47	
73	11	35	
95	98	82	
35	15	15	
91	58	30	
1	2	39	
43	11	16	
70	83	22	
22	76	5	
21	89	100	
72	80	35	
33	67	48	
59	75	51	
81	57	76	
41	14	1	
59	27	66	
82	19	49	
60	51	98	
37	98	46	
82	13	56	
57	94	77	
19	39	55	
41	65	54	
21	32	23	
67	21	83	
97	72	48	
65	3	46	
9	92	46	
16	44	6	
99	55	15	
38	20	12	
3	9	92	
52	40	86	
48	3	16	
94	55	64	
93	32	12	
25	86	81	
80	54	71	
99	99	25	
64	70	8	
54	1	72	
33	36	47	
50	74	36	
53	64	41	
32	46	8	
87	53	30	
13	73	39	
8	15	69	
15	26	35	
34	92	73	
32	47	85	
97	28	84	
50	85	50	
18	90	20	
90	69	26	
91	32	45	
76	71	61	
54	87	51	
22	86	7	
83	87	88	
37	88	34	
14	58	60	
25	60	1	
86	58	60	
66	39	41	
63	96	16	
8	18	11	
8	56	94	
37	74	12	
34	80	52	
27	66	90	
88	46	10	
43	16	36	
93	3	21	
63	68	60	
20	95	59	
71	68	33	
2	57	1	
47	6	24	
42	4	10	
40	47	56	
93	32	82	
69	2	86	
19	28	36	
80	31	59	
9	52	29	
16	38	39	
68	60	20	
38	66	61	
56	81	67	
53	86	69	
15	5	64	
90	45	47	
52	82	47	
13	4	18	
51	83	1	
55	72	99	
42	32	96	
63	74	50	
91	63	38	
8	32	65	
34	86	39	
19	84	90	
62	100	58	
16	81	64	
85	19	62	
11	22	39	
39	32	1	
17	31	7	
74	57	92	
52	24	84	
61	74	37	
20	57	17	
60	45	72	
56	17	66	
42	100	35	
64	47	94	
13	82	69	
16	67	10	
97	52	61	
52	21	48	
60	74	99	
42	36	45	
15	63	60	
11	48	19	
21	81	37	
74	83	32	
27	38	45	
23	29	46	
46	13	43	
74	42	65	
78	68	28	
22	78	31	
63	75	55	
70	44	15	
61	25	37	
14	29	69	
12	20	13	
82	20	62	
97	47	40	
72	73	28	
79	62	79	
59	67	47	
77	26	22	
60	88	73	
52	70	72	
82	55	20	
68	29	14	
27	14	61	
28	15	100	
78	37	51	
90	68	42	
18	60	50	
6	30	33	
35	93	6	
38	25	21	
47	32	65	
53	23	76	
87	70	35	
78	89	58	
87	2	39	
43	72	23	
8	96	73	
53	64	51	
39	61	2	
87	28	48	
69	90	83	
90	20	80	
99	71	83	
34	94	32	
44	14	84	
43	55	8	
93	7	6	
29	7	54	
10	84	49	
90	31	29	
42	76	74	
20	70	14	
93	8	29	
20	51	25	
84	68	95	
55	32	98	
85	47	90	
11	60	57	
1	36	22	
24	57	23	
69	83	45	
69	58	17	
88	23	10	
60	91	43	
17	92	99	
7	39	74	
66	21	33	
60	53	78	
56	99	61	
77	95	44	
47	45	46	
65	11	31	
68	83	4	
81	81	93	
59	99	17	
53	13	73	
98	95	50	
43	96	44	
36	33	16	
52	49	86	
94	51	74	
43	8	42	
94	58	93	
30	19	49	
7	63	23	
18	70	67	
94	45	61	
34	64	52	
74	38	31	
23	85	84	
52	71	29	
69	27	62	
85	20	44	
22	4	52	
88	51	16	
58	21	63	
52	42	67	
59	11	15	
61	36	85	
54	52	33	
51	71	62	
21	56	94	
54	1	87	
21	75	23	
50	79	28	
54	44	34	
80	90	68	
22	44	48	
62	21	91	
51	72	32	
13	19	18	
40	67	82	
66	95	46	
17	27	42	
46	93	41	
26	51	51	
91	94	77	
35	97	88	
53	36	25	
58	12	13	
20	21	98	
64	81	37	
72	92	31	
31	8	86	
90	58	54	
8	56	29	
44	61	88	
16	74	14	
63	23	65	
54	32	16	
99	46	27	
96	64	60	
14	20	47	
61	80	30	
27	15	70	
11	73	8	
8	29	21	
41	33	62	
53	83	95	
19	49	63	
38	27	96	
18	13	41	
31	72	76	
94	14	55	
24	68	89	
60	4	87	
73	33	100	
37	95	6	
69	96	24	
6	1	97	
9	70	41	
81	79	93	
96	25	7	
56	10	70	
83	80	8	
78	63	58	
15	23	72	
99	41	41	
77	57	11	
92	45	11	
31	36	40	
84	27	24	
36	35	71	
43	55	27	
62	10	56	
78	31	35	
72	41	21	
18	76	6	
37	26	1	
33	53	20	
11	78	28	
40	87	52	
17	86	83	
17	67	43	
48	65	62	
48	73	51	
25	88	58	
88	41	14	
44	27	19	
38	19	7	
5	5	55	
19	29	34	
5	7	11	
24	85	65	
94	81	42	
43	11	45	
96	73	55	
19	82	48	
11	77	96	
84	17	48	
81	54	44	
51	63	2	
80	52	35	
53	21	5	
53	4	12	
6	20	25	
61	85	90	
10	92	46	
91	88	54	
64	53	6	
31	97	61	
35	74	30	
56	55	60	
84	73	77	
55	92	71	
94	56	5	
39	78	93	
75	100	40	
32	40	39	
96	79	67	
1	61	13	
38	60	18	
99	1	95	
22	30	62	
54	75	37	
28	91	64	
78	62	90	
95	60	72	
81	22	68	
2	47	82	
43	58	58	
94	76	68	
17	98	11	
37	27	47	
29	88	92	
8	39	34	
85	48	35	
10	22	31	
65	85	84	
19	28	58	
14	79	72	
72	55	11	
28	43	5	
39	42	82	
80	99	86	
88	60	52	
29	26	37	
99	6	87	
27	27	55	
63	48	85	
35	90	6	
22	47	59	
64	90	63	
1	59	6	
32	4	82	
44	60	13	
53	46	50	
79	100	78	
51	44	37	
6	2	69	
86	15	33	
18	52	92	
24	1	97	
85	55	100	
61	43	100	
3	45	95	
67	44	81	
70	60	35	
17	43	55	
66	35	33	
45	74	71	
57	74	80	
83	68	95	
90	10	97	
40	35	5	
21	96	54	
66	65	36	
88	85	29	
85	68	24	
96	93	83	
65	3	26	
97	100	63	
35	46	52	
76	16	68	
68	47	1	
94	99	81	
50	94	75	
88	82	25	
44	27	66	
99	69	3	
50	98	85	
65	83	11	
67	45	76	
67	7	92	
43	33	53	
5	54	62	
81	66	40	
3	30	61	
78	3	7	
19	47	51	
4	82	69	
3	93	99	
42	44	90	
34	48	4	
59	69	59	
54	67	41	
72	62	97	
85	80	85	
94	41	79	
26	58	26	
5	30	93	
71	75	14	
42	76	9	
51	88	44	
87	99	37	
83	86	99	
41	62	18	
86	31	9	
11	83	51	
50	57	43	
52	31	82	
62	1	48	
2	44	3	
100	57	29	
5	82	49	
18	81	29	
78	72	11	
35	21	22	
40	15	9	
98	21	78	
41	21	54	
15	54	80	
94	48	41	
96	9	64	
34	95	6	
60	44	49	
50	27	85	
32	1	38	
96	59	72	
50	18	46	
61	47	95	
53	84	45	
55	76	18	
66	25	95	
76	72	40	
67	49	66	
41	58	45	
18	17	45	
55	41	15	
56	43	95	
22	59	49	
91	21	45	
5	50	84	
18	48	24	
13	27	75	
7	91	13	
32	25	98	
59	50	90	
31	69	2	
34	83	21	
16	61	9	
77	15	16	
1	91	46	
26	61	65	
100	57	86	
90	91	2	
50	35	77	
27	54	39	
92	34	99	
44	37	68	
52	63	76	
21	66	3	
14	92	59	
47	95	59	
81	30	82	
28	2	83	
52	44	43	
31	82	37	
26	95	72	
23	9	60	
68	3	80	
56	2	18	
31	18	34	
46	50	87	
71	28	18	
93	91	47	
68	15	17	
1	93	50	
54	79	41	
29	14	80	
57	55	63	
62	53	67	
96	81	10	
74	99	29	
86	49	99	
39	98	22	
61	37	65	
4	31	23	
71	8	18	
53	23	7	
69	66	99	
6	6	43	
43	57	47	
58	93	3	
97	7	92	
8	83	16	
6	81	50	
86	80	33	
38	7	58	
60	8	67	
5	20	62	
16	19	77	
77	97	13	
88	66	40	
14	1	33	
79	79	28	
90	36	50	
45	37	50	
18	67	1	
56	91	32	
82	10	42	
65	85	79	
40	16	8	
96	75	59	
47	27	94	
63	21	8	
55	86	41	
43	47	23	
42	61	46	
59	49	44	
60	46	18	
84	63	69	
21	58	60	
75	40	84	
97	86	47	
29	22	62	
67	32	73	
53	48	16	
35	71	69	
15	68	26	
74	3	22	
27	26	86	
15	96	75	
22	73	45	
96	57	61	
81	5	35	
64	30	58	
46	88	21	
22	24	98	
97	27	59	
9	64	35	
